,name,state,review_count,stars
133860,The Antidote Juice,LA,16,5.0
133862,QDOBA Mexican Eats,MO,33,2.5
133863,Chuck E. Cheese,LA,26,3.0
133868,Urban Creamery,FL,193,4.0
133870,Jun's Bakery,AB,5,5.0
133871,Taco Bell,IN,21,2.5
133877,Pennsylvania Distilling Company,PA,12,4.5
133882,Speedway,FL,6,1.5
133887,McDonald's,PA,77,1.5
133888,Jeni's Splendid Ice Creams,PA,8,4.5
133891,Counter Culture,FL,158,3.5
133892,Bayway Country Store and Butcher Shop,FL,38,4.0
133893,Zesto Pizza & Grill,PA,127,4.0
133896,Cook Out,TN,166,3.5
133901,Goldy's Corner,ID,69,4.0
133907,Pretzelmaker,FL,6,3.0
133911,B Legendary Wine Boutique,IN,11,5.0
133915,Treasure Chest Casino,LA,64,2.5
133919,McDonald's,LA,21,2.0
133921,Spotted Donkey Cantina,FL,351,3.5
133922,The Cheshire,MO,205,3.0
133924,Ripe Tomato Pizza,AB,13,4.0
133930,CVS Pharmacy,FL,5,2.0
133931,Don Julio Mexican Restaurant,TN,99,4.5
133936,Buttonwood Grill,PA,350,3.5
133942,JACEK Chocolate Couture,AB,11,4.5
133943,Starbucks,LA,51,3.0
133949,Wawa,PA,9,3.0
133952,Patxi's Pizza,CA,730,4.0
133954,Little Philadelphia,NV,133,3.0
133955,Pointer's,MO,114,3.5
133956,On Deck Deli,AZ,9,2.5
133957,Mother's Table,IN,141,4.0
133958,Lee's Discount Liquor,NV,26,3.0
133966,The Wild Muffin,TN,43,4.5
133970,Cholula Tacos & Deli,PA,15,4.0
133972,Subway,TN,7,2.0
133973,Smoothie King,TN,25,2.5
133974,O'Charley's Restaurant & Bar,IN,65,3.0
133977,Nocella's Ristorante and Pizzeria,NJ,84,4.0
133980,Famous 4th Street Cookie,PA,5,5.0
133981,Chili Garden,PA,64,3.5
133985,New Asian Village Sherwood Park,AB,24,4.0
133986,Hedge Row American Bistro,IN,421,4.0
133990,Norton's Sports Bar Southside Clearwater,FL,5,4.0
133991,Waffle House,FL,50,3.5
133992,Culver's,IN,9,3.5
133996,Mantra Indian Cuisine,LA,88,4.5
134000,China Buffet,IN,20,3.0
134004,AFC chicken,AB,12,3.5
134006,Penzey's Spices,IN,46,4.5
134008,Tabboulee,NJ,55,4.0
134009,Burger King,IL,8,2.5
134010,China King,IN,61,3.0
134021,Charleys Philly Steak,FL,10,2.5
134022,Taco Bell,IN,11,3.5
134023,Weber's Drive-In,NJ,9,4.0
134027,Eat Greek,PA,79,4.5
134040,Burger King,ID,13,1.5
134041,BYOB! Brew Your Own Beverage,CA,9,4.5
134042,Domino's Pizza,PA,16,2.0
134044,Van Gogh Wine Bar,TN,17,4.5
134047,China King,IL,19,3.5
134049,Antojitos Puebla,IN,25,4.5
134052,Shameless Grounds,MO,71,4.0
134061,Quick King Tobacco and Liquor,FL,5,4.0
134066,Plantation Fine Wine & Spirits,TN,10,3.0
134068,Jersey Mike's Subs,IN,42,3.5
134069,Dunkin',PA,5,3.5
134073,Tucker's Place South,MO,224,3.5
134075,Green Leaf's Beyond Great Salads,NJ,8,2.0
134079,Subway,IN,9,4.0
134081,Osaka Sushi & Grill,FL,136,4.0
134083,Nordstrom Ebar Artisan Coffee,DE,14,4.0
134086,Sala,LA,125,4.0
134092,Panda Chinese Restaurant,TN,5,2.0
134096,Neighbors,TN,92,3.5
134097,The Bar - At The Westin Harbour Island,FL,10,3.0
134099,La Herradura Bistro Family Restaurant,PA,30,3.5
134101,Thai Orchids and Leis,FL,9,5.0
134102,Rite Aid,PA,11,2.5
134103,AromaG's Botanica - The Aromagregory Company,TN,26,5.0
134116,On Q Smokehouse Grill,FL,127,4.0
134126,Kathir Food Experience,AB,11,2.5
134127,Dos Jefes,LA,77,4.0
134129,Whitt's Barbecue - Hendersonville,TN,17,4.5
134133,Fito's Taco Shop,AZ,44,3.0
134136,Marco's Pizza,FL,18,3.5
134137,Velvet Freeze Ice Cream,MO,17,4.0
134139,Yeagers Farm & Market,PA,13,4.0
134140,The Cage Cocktail Bar,PA,19,4.5
134141,Blaze Pizza,AB,8,4.0
134142,Aj's Sports Bar & Grill,FL,7,3.5
134143,Deli at Dwell,PA,6,4.5
134145,Land O Lakes Farmers Market,FL,6,3.0
134146,Pizza Hut,NJ,8,3.0
134148,Ice Cream's Delicious Turkey Legs & BBQ,FL,12,4.5
134153,Barracuda,LA,173,4.5
134154,Carlillos Cocina,NV,799,5.0
134157,McDonald's,NJ,6,2.0
134159,Chutney,AB,14,3.5
134160,Produce Junction,PA,64,4.0
134162,Johnny Longhots,NJ,93,4.0
134163,Noodles & Company,IN,16,2.5
134165,Papa Murphy's,TN,9,3.5
134167,Gold Ranch Coffee Bar,NV,21,4.0
134169,Red’s BBQ Foodtruck,FL,9,4.5
134170,Panda Express,NV,16,2.5
134173,PJ's Coffee,LA,63,3.5
134176,Burger King,FL,29,1.5
134179,Two Bits,TN,189,4.0
134186,moonbowls,PA,21,4.5
134190,Cafe Ayla,PA,51,4.5
134192,Tito's Ceviche & Pisco,LA,213,4.5
134193,Woodbriar Inn,NJ,11,4.0
134197,The Bistro By One Smart Cookie Company,LA,7,4.5
134198,Wise Guy's BBQ and Catering,TN,6,5.0
134202,Walgreens,MO,6,3.0
134203,Total Wine & More,MO,38,3.5
134204,McDonald's,PA,12,2.5
134210,Ravanelli's,IL,115,3.5
134213,So Italian,IN,96,3.5
134219,Maria Bonita Authentic Mexican Restaurant,TN,25,3.5
134222,LongHorn Steakhouse,FL,109,3.5
134223,Dairy Queen Grill & Chill,IL,10,2.5
134224,Dunkin',PA,6,3.5
134228,Five Guys,AZ,55,4.0
134233,Café NOMA,LA,49,4.0
134234,Black Duck Taco,FL,22,4.5
134235,Dalts American Grill,TN,151,3.5
134239,Pat's Pizza & Pasta,DE,21,2.5
134241,Eldorado Resort Casino,NV,934,3.0
134252,Capt'n Chucky's Crab Cake Co.,PA,16,4.5
134263,QDOBA Mexican Eats,MO,30,2.5
134269,Lou,TN,89,4.5
134271,The Punjab Paratha Hut,AB,15,4.5
134275,Fritai ,LA,111,4.5
134282,Andersen's Danish Bakery & Restaurant,CA,1106,4.0
134285,Subway,AB,5,4.0
134286,Shagun Palace,PA,81,3.5
134287,Mugs Sports Bar & Grill,FL,127,3.0
134288,Red Bench Pizza,ID,131,4.0
134293,Famous Dave's Bar-B-Que,IN,105,3.5
134296,Pontoon Saloon,TN,40,4.0
134297,Chipotle Mexican Grill,PA,71,2.5
134302,Italian Peoples Bakery,PA,25,2.5
134307,Thai Orchid Restaurant,MO,94,4.5
134309,Global Brew Tap House,MO,45,4.5
134312,Sully’s Grill,IN,16,4.5
134314,Sang Kee Peking Duck,PA,135,3.5
134318,Fireside Smokehouse,PA,49,3.5
134322,Himalayan Hut Restaurant,MO,82,4.5
134323,Monical's Pizza,IN,47,3.0
134325,Imo's Pizza,IL,11,3.5
134326,Idaho Pizza Company,ID,85,4.0
134331,Taco Bell,NJ,32,2.5
134332,Water Wheel Tavern,PA,129,3.5
134335,Zea May's,PA,8,3.5
134336,Izzo's Illegal Burrito,LA,74,3.0
134339,Greek Cafe,TN,86,3.5
134343,Cracker Barrel Old Country Store,TN,75,2.5
134344,McDonald's,DE,16,1.5
134347,Camila's Pizzeria II,PA,17,4.0
134348,CVS Pharmacy,FL,10,2.5
134350,Shrewsbury Lanes,MO,25,3.5
134353,McDonald's,IN,35,3.0
134355,Susie's Grill,FL,88,3.5
134356,Starbucks,AZ,46,3.5
134357,Angels Nude,FL,10,3.0
134359,Bojangles,TN,5,2.0
134360,Zoes Kitchen,PA,131,4.0
134361,The Pizza Shack,PA,85,3.5
134373,Amore Bakery and Cafe,LA,70,4.5
134376,Hoang Long Casual Fare,AB,47,3.5
134381,Walgreens,IL,9,2.5
134383,Vinyl Tap,TN,64,4.5
134384,Pizza Plus,NV,110,2.5
134388,Los Gallos Mexican Taqueria,PA,503,4.5
134401,Walgreens,IN,16,3.5
134403,5216 Table & Tap,LA,32,3.5
134408,Chick-fil-A,TN,74,3.5
134425,Tacos El Rodeo,PA,105,4.5
134430,El  Chilito Loco  Mexican Restaurant,PA,23,3.0
134431,Cold Stone Creamery,FL,31,2.5
134432,Village Idiot Brewing Company,NJ,100,4.5
134433,Rolo’s Bakery,FL,33,5.0
134434,Sunda - Nashville,TN,413,4.0
134435,M And M Dim Sum,PA,43,4.5
134439,Wendy's,NV,37,2.5
134440,Mermaids Lounge & Eatery,FL,9,2.5
134444,St. James Cheese Company | Uptown,LA,448,4.5
134450,Tube Factory Artspace,IN,14,4.5
134453,Sessano,PA,19,3.0
134458,California Pizza Kitchen at West County,MO,66,3.5
134463,Wendy's,IL,7,2.0
134466,Philadelphia Beer Company,PA,9,4.0
134467,A Slice of Rome,FL,20,4.5
134473,Sunshine Breakfast,IN,43,4.0
134474,Deja Vu Restaurant & Bar,LA,379,3.5
134475,Crown Chicken & Gyro,NJ,6,5.0
134477,Beach Shanty Cafe,FL,357,4.0
134483,Veganish,PA,89,4.0
134485,Chicken Salad Chick,FL,23,4.5
134486,China Kitchen,NJ,5,2.5
134489,Popeyes Louisiana Kitchen,LA,18,3.0
134495,Outback Steakhouse,PA,98,3.5
134500,Mel's Pizza Eatery,PA,22,3.5
134502,Queen Sheba,AZ,170,4.5
134504,Splitsville Southern + Social,FL,43,3.5
134507,The Red Maple,LA,64,3.5
134510,eegee's,AZ,23,3.0
134511,The Other Place Sports Bar & Grill,TN,77,3.0
134516,Burger King,LA,20,1.5
134521,Cracker Barrel Old Country Store,MO,65,2.5
134522,Painting with a Twist,FL,40,4.5
134523,Richard's Cafe,FL,12,3.5
134525,Asian Kitchen,FL,74,4.0
134527,Keel & Curley Winery,FL,419,4.0
134530,la Madeleine,LA,36,2.5
134535,Attaboy,TN,186,4.0
134539,Taste of India,MO,84,4.5
134541,Tsaocaa,PA,12,4.5
134550,Waffles on Maple,LA,139,3.0
134551,CVS Pharmacy,NJ,22,2.0
134553,Dubai Restaurant and Lounge,NJ,9,2.0
134562,No. 308 Presents Camp,TN,199,4.0
134563,Mongolian Bistro,ID,35,4.5
134564,Gong Cha,FL,31,4.0
134576,Lagos Island Pizza & Grille,PA,27,3.5
134577,Golden Oak Pancake House,IL,5,4.5
134578,Wok's Cooking,PA,30,3.0
134587,Chief's Creole Cafe,FL,362,4.5
134594,Salty Sisters Gourmet Popcorn,FL,6,5.0
134599,IHOP,FL,43,3.5
134607,Canal's Fine Wines-MT.Ephraim,NJ,12,3.5
134609,Tasty Thai,FL,124,4.5
134613,KFC,TN,32,2.0
134614,Taco Bell,TN,41,1.5
134623,All About The Crust 2,NJ,9,4.0
134625,John Lerro Candies,PA,12,4.0
134630,Bazbeaux Pizza,IN,268,4.0
134637,Chop Steakhouse & Bar,AB,11,4.5
134642,The Olde Bar,PA,302,4.0
134652,KFC,AB,7,1.0
134656,Lehman's Tavern,PA,104,3.5
134657,Subway,IN,6,2.5
134659,Lighthouse Coffee,NV,175,4.5
134665,Mangos & More,PA,6,5.0
134666,Ruby Sunshine,TN,149,3.5
134667,Edible Arrangements,PA,8,5.0
134668,Wendy's,PA,21,2.0
134674,The Wine Exchange,FL,301,3.5
134677,Dessert Designs,TN,24,4.0
134681,Malik's Mini Mart,PA,14,3.5
134685,Bravo Pizza,PA,34,4.0
134688,Ebru Coffee,PA,97,4.5
134693,Wawa,DE,7,3.0
134694,Panera Bread,FL,48,3.5
134695,China #1,MO,40,3.0
134698,New China,FL,31,4.0
134701,Rita's Italian Ice,PA,9,4.5
134702,Chima Steakhouse,PA,697,3.5
134705,World's Fair Donuts,MO,267,4.0
134706,Corner Tap Room,CA,41,5.0
134707,The Perk,PA,197,4.5
134711,OEB Breakfast,AB,169,4.0
134719,Taco Bell,PA,17,4.0
134727,PrimoHoagies,NJ,40,3.0
134728,Mama's Hawaiian Bar-B-Cue,AZ,272,3.0
134732,BEAST Southern Kitchen & BBQ,IL,18,4.5
134733,Flying Feather Farm,NJ,7,3.5
134734,FreshWorks of Levittown,PA,17,3.0
134736,Tropical Isle,LA,575,4.0
134738,Hooters,IL,48,2.5
134739,Autograph Brasserie,PA,267,4.0
134742,Cat's Meow,MO,29,4.0
134743,Quickly Boba Tea,FL,78,4.0
134748,Crab99 Bar & Restaurant,IN,180,3.5
134754,McDonald's,DE,6,1.5
134759,Glen Foerd on the Delaware,PA,16,4.0
134761,PrimoHoagies,NJ,38,4.0
134763,Atlas Gourmet Pizza ,FL,73,4.5
134764,Dunkin,AZ,10,3.0
134767,Umbertos of Long Island,FL,95,4.0
134771,Cecil Whittaker's Pizzeria,MO,41,3.0
134773,Starbuck's,TN,12,2.5
134776,Anthony's Italian Restaurant,FL,77,3.5
134777,Smucker's Salad,PA,6,3.5
134778,Farmacy Vegan Kitchen & Bakery,FL,277,4.5
134783,General Tso,PA,11,4.5
134785,Asian Panda,LA,31,4.0
134786,McDonald's,PA,25,1.5
134788,Dave's Pizza & Pasta,PA,28,4.0
134792,Fatburger,AB,25,3.5
134796,Arby's,FL,11,2.5
134797,Buffa's Bar & Restaurant,LA,444,4.0
134800,Pizza Box,PA,126,4.0
134807,Exo Roast Co,AZ,251,4.5
134809,Healthies On 96th,IN,12,4.5
134811,Tenth Floor Grill,PA,18,4.0
134812,Moe's Southwest Grill,FL,30,2.0
134818,Terry Parkway Discount,LA,9,4.0
134819,Generation Food Truck,FL,10,2.0
134822,Wasabi Sushi,PA,77,4.5
134823,Lucky Fins Seafood Grill,ID,213,4.0
134826,Citizen Kane's Steak House,MO,207,4.0
134827,Seasons Pizza,DE,32,2.5
134833,Papa John's Pizza,IN,28,2.5
134835,Raising Cane's,MO,43,3.5
134836,CoffeeStamp,MO,45,5.0
134839,Pho Le Lai,PA,120,4.0
134840,Today's Cajun Seafood,LA,150,4.0
134841,Happy Crab,FL,5,4.5
134847,Burger King,FL,12,2.5
134850,Haven on Earth,NV,136,3.5
134853,Show-Me's,MO,32,2.5
134859,Moe's Southwest Grill,LA,65,3.0
134861,RaceTrac,FL,5,4.5
134862,Sulimay's Restaurant,PA,107,4.0
134873,Waffle House,TN,20,3.5
134881,McDonald's,MO,59,2.0
134885,Honey Baked Ham Company,TN,18,1.5
134886,Union Transfer,PA,289,4.5
134887,Lucky’s Lounge and Restaurant,NV,15,4.5
134902,Palm Harbor House of Beer,FL,30,4.5
134911,Hungry Howie's Pizza & Subs,FL,23,3.0
134912,Gourmet Soul,MO,42,4.5
134913,Lambertville Station Restaurant,NJ,436,3.5
134915,Barry's Steaks,PA,118,4.5
134919,Igor's Lounge & Game Room,LA,147,3.5
134920,Jugo Juice,AB,5,2.0
134923,Marble Slab Creamery,AB,6,2.0
134924,LB's Pub,AB,6,3.5
134925,The Fortune Teller Bar,MO,83,3.5
134926,Basin Seafood & Spirits,LA,515,4.0
134927,Walgreens,FL,9,2.0
134929,Corinne's Place,NJ,100,4.5
134930,Frank's Pizzeria,PA,51,3.5
134931,Epi's A Basque Restaurant,ID,303,4.5
134936,The Tumble Inn,PA,10,4.0
134942,Joe & Tina's Pizzeria,PA,11,3.5
134943,The Pizza Collective,NV,103,4.5
134948,Little Jalapeno,NJ,19,4.5
134949,Fuel,PA,262,3.5
134952,Luisa Risto,AB,32,4.5
134953,Leaven Brewing,FL,74,4.5
134956,The Tap Room At The Hollander,FL,257,4.0
134957,Sweet Pea Cafe and Playhouse,AB,18,4.5
134961,Seasons 52,IN,574,4.5
134966,The Black Abbey Brewing Company,TN,100,4.5
134968,Nachomamas Tex-Mex,MO,301,3.0
134970,Fortel's Pizza Den,MO,108,3.5
134975,Dunkin',IN,45,2.0
134977,Movable Feast,IN,37,4.5
134978,Sodalicious,ID,14,3.5
134979,Lenny's Italian Deli,PA,92,4.5
134981,Total Wine & More,MO,71,4.0
134982,"Kinfolks Soulfood, BBQ & Catering",TN,49,4.0
134983,Subway,PA,9,2.5
134984,The Corner Bar & Grill,FL,46,3.5
134988,Texas Roadhouse,PA,155,3.5
134998,Indian Food Truck,PA,14,2.0
134999,Papa John's Pizza,TN,12,2.5
135001,Cumaco Arepa House,IN,91,4.5
135009,Fazoli's,IN,25,3.0
135017,Starbucks,DE,35,3.5
135020,Starbucks,FL,29,3.5
135023,Taco Bell,IN,22,2.5
135028,Bears Den of Boyertown,PA,21,4.0
135029,The Radnor Hotel,PA,106,3.5
135033,Sundae Best,LA,29,4.5
135037,Willie Mae's At The Market,LA,74,4.0
135038,Listening Room Cafe,TN,556,4.0
135040,Booster Juice,AB,6,3.5
135043,Five Guys,MO,53,3.5
135045,Ali Baba Cafe & Hookah Bar,PA,9,3.5
135046,Denny's,AZ,74,2.5
135058,Sports Zone Bevo,MO,9,3.0
135064,Bill’s Sandwich Palace,TN,5,4.5
135065,Yummy Crab,IN,13,3.5
135068,Round Table,IL,29,4.5
135072,Sloc's Grille,NJ,5,4.0
135080,The Stone House Cafe,NV,1065,3.5
135081,Tasty Pho,FL,320,4.0
135087,Café Zupas,ID,125,3.5
135094,Blues Fired Pizza,MO,77,4.5
135095,Chase Club,FL,11,4.5
135098,Angry Crab Shack & BBQ,AZ,374,3.5
135105,Otaku Ramen,TN,25,3.0
135108,Carlitos Calle Tacos,NV,15,3.0
135109,Wendy's,PA,6,2.0
135113,Westgate Halal Meat & Deli,AB,8,4.0
135114,Pat's Pizzeria,DE,16,3.0
135119,Jack in the Box,AZ,16,2.0
135121,Rybread,PA,433,4.0
135122,P.F. Chang's,PA,151,2.5
135127,Red Rooster Cafe,TN,103,4.0
135133,Win Win Asian Kitchen,FL,107,4.0
135136,Taegukgi,AZ,156,4.0
135139,Grand Hacienda,FL,22,3.5
135149,Anastasi Seafood,PA,282,4.0
135151,eegee's,AZ,57,3.5
135152,Bakers Dozen Donuts,MO,30,4.5
135154,Tony Boys Breakfast,PA,6,3.0
135161,Crispy Cajun,FL,317,4.0
135162,Crescent City Farmers Market: Saturday Market,LA,43,4.0
135167,Troy Pizza & Family Restaurant,DE,28,2.5
135168,Starbucks,FL,44,3.0
135170,Gengiz Khan Mediterranean Grill,FL,190,3.5
135171,Cesare's  At The Beach,FL,331,4.5
135173,Tracy Wilke's Pizza & Sandwiches,PA,24,3.5
135174,Smokin Aces Steakhouse,FL,121,4.0
135177,Poke Guru,IN,9,5.0
135180,Papps Pizza,PA,25,3.0
135181,Saladworks,DE,44,3.0
135192,BP,MO,8,4.0
135193,PrimoHoagies,PA,23,2.5
135197,Nektar Wine Bar,PA,353,4.0
135199,Deja Vu of Nashville,TN,43,2.5
135217,Britt's Coal Fire Pizza,FL,368,4.0
135218,Supermercado Las Acacias,LA,16,3.5
135226,Viva Burrito,AZ,33,2.5
135229,Hardee's,IN,14,2.5
135230,Kokos Plant Based Ice Cream,TN,90,4.5
135235,Original Boston Style Pizza,PA,38,3.0
135240,Midnight Sun Restaurant,AB,16,4.0
135242,Mintwist,FL,9,5.0
135245,Class of 1920s Commons,PA,6,2.5
135248,Cracker Barrel Old Country Store,TN,83,3.0
135249,Edibles & Essentials,MO,167,4.5
135252,Privilege Donair,AB,11,3.0
135253,Polar Park Brewing Company,AB,9,4.0
135254,Popeyes Louisiana Kitchen,MO,10,2.0
135256,Country Deli,PA,51,4.5
135257,Hush Gentleman's Club,FL,10,2.5
135260,McDonald's,PA,33,1.0
135263,Axe & Arrow Brewing,NJ,19,4.5
135264,Reggina Gelato & Espresso Bar,NJ,16,5.0
135265,Burger King,FL,12,2.5
135267,Taco Bell,LA,19,1.5
135269,University Club at Penn,PA,8,3.0
135270,Pool Bar & Grill - Seminole Hard Rock Tampa,FL,11,4.5
135271,Zitners Candy,PA,7,3.5
135274,Collegeville Italian Bakery Pizzeria Napoletana,PA,325,4.5
135275,Batch Nashville,TN,24,4.5
135278,Empanada Mama,PA,140,4.5
135282,Guido's Pizza,NJ,10,3.5
135292,Rabble Coffee,IN,118,4.5
135297,Debbie Does Doberge,LA,78,4.5
135305,Valley Forge Flowers,PA,42,3.5
135306,Dutch Delicious Bakery & Deli,AB,23,4.5
135308,Church's Chicken,IN,6,3.0
135313,Fu Wah Chinese,NJ,28,2.0
135323,The Wayward Goose,FL,43,4.5
135324,Vintage Vine 100,TN,7,3.5
135327,True Cajun,LA,6,4.0
135328,Kings Grant Wines & Liquors,NJ,9,2.5
135329,Ramen Sho,ID,195,4.0
135331,Angelo's Pizza & Gyros,AZ,38,4.0
135332,Alessi Bakery,FL,299,4.0
135336,Chevys Fresh Mex,MO,80,3.5
135354,South,PA,501,4.0
135370,Savaya Coffee Market - Synergy Plaza,AZ,21,4.5
135371,SIU Korean BBQ,NV,316,4.0
135372,Papa John's Pizza,PA,12,3.0
135375,Red Wagon,LA,39,4.0
135378,Rubie's Smoothie,DE,12,2.5
135379,Los Osorio Mexican Restaurant,PA,39,4.5
135381,Downtown Cheese Shop,PA,43,4.0
135384,Philly Pretzel Factory,PA,5,1.0
135386,Chinese Combo,AZ,57,3.5
135396,China Express,NJ,22,4.5
135408,Kamp,LA,9,4.5
135415,Mid City Seafood & Deli,LA,16,4.0
135418,JJ's Wine Bar,TN,114,4.0
135419,Circle K,AZ,10,1.5
135421,Jake's on Greentree,NJ,51,4.0
135422,China Wok,FL,77,3.5
135423,Norton's Eastside Sports Bar & Grill,FL,60,3.5
135426,QDOBA Mexican Eats,IN,41,3.0
135433,Wings Xpress,FL,40,3.5
135434,H2O by Got-Tea,FL,43,4.5
135436,Tupelo Honey,ID,412,4.5
135438,Parlor,MO,39,4.5
135439,Boston Market,FL,24,3.5
135443,Chick-fil-A,PA,24,3.5
135444,Hotshots Sports Bar & Grill - St. Charles,MO,42,2.5
135445,Tastykake Nature's Own Bakery Outlet,NV,11,4.0
135448,Music Alley,CA,7,4.0
135450,Rick's Delicafe,NV,89,4.0
135452,Gluten Free Creations,IN,5,5.0
135455,Luke's Sports Shack Bar & Grill,FL,65,3.5
135458,Mood's Farm Market,NJ,32,4.5
135464,Quickly Callingwood,AB,13,4.0
135466,TGI Fridays,FL,118,2.5
135472,Edible Arrangements,PA,8,4.5
135474,Gourmet Room at HCC,FL,11,4.5
135478,Carolinas Cuban Cafe,FL,79,4.5
135481,Bulla Gastrobar,FL,589,4.0
135486,Bala Thai Bistro,PA,99,4.5
135488,Bruegger's Bagels,AZ,24,2.5
135495,Perri's Pizza,PA,15,3.5
135498,Cody's Original Roadhouse- Bay Pines,FL,204,4.0
135501,Sno-la Uptown,LA,75,4.0
135503,Hank's Place,PA,187,3.5
135511,No. 1 Chinese,TN,89,3.5
135512,Papa John's Pizza,AB,6,4.0
135515,Doughnut Party,AB,9,4.0
135517,The Hambone Opera,NJ,39,4.5
135524,D & H Catering,AB,6,4.0
135525,El Gallo De Oro,FL,58,4.0
135528,Weekend BBQ Store,ID,7,4.5
135530,Town & Country Golf Links,NJ,5,5.0
135531,Applebee's Grill + Bar,FL,45,2.0
135536,Crying Onion Cafe,AZ,191,3.5
135537,Limerick Bowl,PA,40,3.5
135538,Gino's Place,FL,15,4.0
135539,Romeo Pizza,PA,15,2.5
135541,Big Daddy's Seafood & Rib Ranch,NJ,69,3.5
135543,Trouble's End Brewing,PA,73,4.5
135547,Kozuba & Sons Distillery,FL,34,4.5
135561,Produce Junction,NJ,33,3.5
135562,Humpin Hannah's,ID,50,4.0
135564,Dunkin',FL,43,1.5
135567,State Street Pub,IN,15,4.5
135569,White Castle,MO,15,2.5
135572,Pizza Hut,ID,12,2.5
135576,Shisha Restaurant and Lounge,MO,28,3.0
135578,Palm River Cafe,FL,11,4.0
135580,Papa John's Pizza,IL,6,2.0
135582,Punjab Sweets & Restaurant,AB,32,3.5
135584,Tim Hortons,AB,8,2.5
135587,Mandarin Heights,FL,104,4.5
135590,Mamma Mia Pizzeria,FL,57,3.5
135591,PrimoHoagies,DE,24,3.0
135595,El Changarro,PA,87,4.5
135596,Shamong Diner,NJ,43,4.0
135602,Buenos Aires Empanada Bar,PA,8,5.0
135603,McAlister's Deli,MO,41,3.0
135608,Bistro 24 American Grille,PA,95,3.5
135618,Dunkin',PA,8,3.0
135623,Love At First Bite,MO,45,4.5
135628,Ruth's Chris Steak House,LA,149,4.0
135631,Hungry Howie's Pizza & Subs,FL,15,2.5
135634,IPho and Grill,AB,20,3.5
135645,Smoke N Bones BBQ,MO,17,4.5
135652,The Wellness Refinery,PA,12,5.0
135657,Golden Wall,LA,128,3.0
135658,The Cedars at St Raymond's,MO,18,4.5
135659,The Little Hen,NJ,34,4.5
135662,Yankee Chipper,PA,18,5.0
135663,Arby's,IN,5,3.0
135666,Zoes Kitchen,NJ,150,4.5
135668,Naan Stop,CA,323,3.5
135670,Pizza City,NJ,14,3.0
135675,China One,FL,52,3.5
135678,IHOP,DE,39,2.5
135679,Sweet Treat Hut,PA,42,4.5
135683,Subway,FL,9,3.0
135687,China House,PA,24,3.0
135690,McDonald's,PA,20,2.5
135693,Holy City Publick House,NJ,17,3.5
135694,Dc jumbie,AZ,34,4.5
135695,Ruby's Kitchen At Masons,TN,30,4.0
135697,LOVE Grille,PA,72,3.0
135698,Grandmas Grotto,PA,75,4.0
135703,Hardee's,IN,14,2.0
135709,Courtyard Cafe,TN,6,2.5
135714,The Copper Still Wine & Spirits,TN,6,5.0
135717,The Original Chicago's Pizza,IN,14,4.5
135721,Olivers Daily Grind,ID,33,4.5
135724,Domino's Pizza,LA,42,2.0
135727,1702,AZ,337,4.0
135737,Gino's Pizza Cafe,PA,70,4.5
135739,Taco Bell,IN,12,2.5
135744,Pho Lai Restaurant,IN,76,4.0
135749,Green Room,PA,63,4.0
135752,Brother's Food Mart 102,LA,5,1.5
135754,Yogo Factory,NJ,5,3.5
135758,Hooters,FL,101,2.5
135762,City View Pizza and Grill,PA,118,3.0
135765,Z Wei Restaurant,PA,72,3.5
135768,Red's Old Fashioned Candies,NV,59,3.0
135770,Shake Shack,PA,451,3.5
135771,Wing Hut,PA,20,3.0
135774,Canopy Road Cafe on Gandy,FL,28,3.5
135775,Sterling Grille,DE,11,3.5
135778,Pizza Hut,LA,16,1.5
135805,Dairy Queen Grill & Chill,TN,35,2.5
135823,Dattilo's Delicatessen,PA,81,4.5
135825,Cora,AB,31,2.5
135828,Lumpys BBQ,NJ,96,4.0
135830,Cavanaugh's Riverdeck,PA,205,2.5
135831,Carib Grill,PA,22,3.5
135833,Two Stones Pub,DE,51,3.5
135834,Hydro Harvest Farms,FL,6,4.5
135843,Easy,IL,35,3.0
135851,Chickie's & Pete's,PA,115,3.5
135852,Point Restaurant & Bar,LA,13,4.0
135853,Firehouse Subs,MO,23,4.0
135856,Bistro On Bridge,PA,234,3.5
135858,China One of Pinellas Park,FL,12,2.5
135860,Salud,AZ,25,3.5
135861,Paddywax Candle Bar,PA,7,4.0
135862,Mays Alreem Usa Pita House,FL,127,4.5
135865,Barrio,MO,67,3.0
135867,Caruso's,CA,88,4.0
135869,Subway,FL,7,1.5
135871,Martha,PA,155,4.0
135875,Bawarchi Biryani's,FL,200,3.5
135884,Jollibee,AB,6,3.5
135892,McDonald's,LA,7,1.0
135894,The Metro,AB,39,3.0
135896,Knishes & Dishes,PA,69,3.5
135905,Solid Grindz,AZ,152,4.5
135910,Popeyes Louisiana Kitchen,AZ,78,2.0
135915,Bottom of the Cup Tearoom,LA,141,3.5
135916,McDonald's,TN,27,1.5
135928,Japan House,TN,9,4.5
135937,Peddler on the Path,AZ,5,3.0
135938,RIVA Health + Wellness,PA,6,4.5
135939,Isla De Manila,NV,38,4.0
135945,Dunkin',NJ,5,2.5
135946,Starbucks,NJ,11,3.0
135959,Enza Pizzeria,PA,59,4.0
135962,Clearwater Cigar Company,FL,12,5.0
135963,Tazza,TN,172,2.5
135968,Kyuramen,NJ,184,4.5
135970,Bob's Barbecue,TN,16,4.0
135976,Peychaud’s,LA,11,4.5
